source,product_id,trade_id,price,quantity,trade_time,side,collected_at,raw_type,trade_value
coinbase,BTC-USD,185824264,97426.48,1.392121,2026-05-08 22:17:31.797000+00:00,sell,2026-05-08T23:14:50.679089+00:00,match,135629.44876407998
coinbase,BTC-USD,185825098,92803.44,2.025041,2026-05-08 22:17:31.833000+00:00,sell,2026-05-08T23:14:50.681635+00:00,match,187930.77094103998
coinbase,BTC-USD,185824148,98135.56,2.053431,2026-05-08 22:17:32.121000+00:00,buy,2026-05-08T23:14:50.678723+00:00,match,201514.60110635997
coinbase,BTC-USD,185822574,97163.74,0.609734,2026-05-08 22:17:32.835000+00:00,sell,2026-05-08T23:14:50.673815+00:00,match,59244.035845160004
coinbase,BTC-USD,185823112,98962.82,0.572444,2026-05-08 22:17:33.073000+00:00,buy,2026-05-08T23:14:50.675484+00:00,match,56650.672532079996
coinbase,BTC-USD,185824842,94524.19,2.358779,2026-05-08 22:17:33.483000+00:00,sell,2026-05-08T23:14:50.680854+00:00,match,222961.67436401002
coinbase,BTC-USD,185823094,99037.2,0.188883,2026-05-08 22:17:34.353000+00:00,sell,2026-05-08T23:14:50.675427+00:00,match,18706.4434476
coinbase,BTC-USD,185825336,92102.72,1.867096,2026-05-08 22:17:34.417000+00:00,sell,2026-05-08T23:14:50.682371+00:00,match,171964.62010112
coinbase,BTC-USD,185824786,94907.37,1.499133,2026-05-08 22:17:34.479000+00:00,buy,2026-05-08T23:14:50.680681+00:00,match,142278.77031021
coinbase,BTC-USD,185822568,97090.18,1.050205,2026-05-08 22:17:34.941000+00:00,buy,2026-05-08T23:14:50.673798+00:00,match,101964.5924869
coinbase,BTC-USD,185822530,97285.2,0.610037,2026-05-08 22:17:35.047000+00:00,buy,2026-05-08T23:14:50.673695+00:00,match,59347.571552400004
coinbase,BTC-USD,185822596,97365.7,0.296217,2026-05-08 22:17:36.641000+00:00,buy,2026-05-08T23:14:50.673873+00:00,match,28841.3755569
coinbase,BTC-USD,185822928,99421.93,0.5479,2026-05-08 22:17:37.341000+00:00,sell,2026-05-08T23:14:50.674826+00:00,match,54473.275447
coinbase,BTC-USD,185822538,97270.02,1.303297,2026-05-08 22:17:38.631000+00:00,buy,2026-05-08T23:14:50.673716+00:00,match,126771.72525594
coinbase,BTC-USD,185822898,99268.73,2.386527,2026-05-08 22:17:40.287000+00:00,sell,2026-05-08T23:14:50.674726+00:00,match,236907.50440071
coinbase,BTC-USD,185823108,98963.67,0.228089,2026-05-08 22:17:40.497000+00:00,buy,2026-05-08T23:14:50.675471+00:00,match,22572.524526629997
coinbase,BTC-USD,185822672,98964.94,2.360475,2026-05-08 22:17:40.713000+00:00,sell,2026-05-08T23:14:50.674081+00:00,match,233604.2667465
coinbase,BTC-USD,185822686,99234.26,1.539169,2026-05-08 22:17:41.101000+00:00,buy,2026-05-08T23:14:50.674118+00:00,match,152738.29672994
coinbase,BTC-USD,185823736,99186.23,0.989088,2026-05-08 22:17:42.793000+00:00,sell,2026-05-08T23:14:50.677477+00:00,match,98103.90985823999
coinbase,BTC-USD,185822942,99122.78,0.450035,2026-05-08 22:17:43.983000+00:00,sell,2026-05-08T23:14:50.674864+00:00,match,44608.7202973
coinbase,BTC-USD,185823398,97054.04,0.366156,2026-05-08 22:17:45.195000+00:00,sell,2026-05-08T23:14:50.676427+00:00,match,35536.919070239994
coinbase,BTC-USD,185822772,99079.29,0.450739,2026-05-08 22:17:46.353000+00:00,sell,2026-05-08T23:14:50.674347+00:00,match,44658.90009531
coinbase,BTC-USD,185825944,92631.81,0.268243,2026-05-08 22:17:47.273000+00:00,buy,2026-05-08T23:14:50.684220+00:00,match,24847.83460983
coinbase,BTC-USD,185822532,97203.14,2.010294,2026-05-08 22:17:47.673000+00:00,sell,2026-05-08T23:14:50.673700+00:00,match,195406.88912316
coinbase,BTC-USD,185825014,93739.94,1.900676,2026-05-08 22:17:50.211000+00:00,sell,2026-05-08T23:14:50.681370+00:00,match,178169.25419944
coinbase,BTC-USD,185822742,99217.8,2.111226,2026-05-08 22:17:51.513000+00:00,sell,2026-05-08T23:14:50.674268+00:00,match,209471.1990228
coinbase,BTC-USD,185822682,99168.15,2.365659,2026-05-08 22:17:52.383000+00:00,sell,2026-05-08T23:14:50.674107+00:00,match,234598.02656084998
coinbase,BTC-USD,185822954,99300.7,1.940181,2026-05-08 22:17:52.785000+00:00,sell,2026-05-08T23:14:50.674901+00:00,match,192661.3314267
coinbase,BTC-USD,185824784,94782.65,0.051888,2026-05-08 22:17:53.317000+00:00,buy,2026-05-08T23:14:50.680675+00:00,match,4918.082143199999
coinbase,BTC-USD,185822550,97182.96,2.298862,2026-05-08 22:17:53.385000+00:00,buy,2026-05-08T23:14:50.673750+00:00,match,223410.21379152004
coinbase,BTC-USD,185823050,99119.63,2.404323,2026-05-08 22:17:53.779000+00:00,buy,2026-05-08T23:14:50.675304+00:00,match,238315.60616049005
coinbase,BTC-USD,185822636,98115.94,1.907205,2026-05-08 22:17:54.801000+00:00,sell,2026-05-08T23:14:50.673982+00:00,match,187127.2113477
coinbase,BTC-USD,185822906,99466.35,2.444779,2026-05-08 22:17:54.935000+00:00,sell,2026-05-08T23:14:50.674753+00:00,match,243173.24368665
coinbase,BTC-USD,185822610,97491.0,0.099748,2026-05-08 22:17:55.605000+00:00,sell,2026-05-08T23:14:50.673911+00:00,match,9724.532268
coinbase,BTC-USD,185823222,97744.79,2.213312,2026-05-08 22:17:57.783000+00:00,sell,2026-05-08T23:14:50.675848+00:00,match,216339.71664448
coinbase,BTC-USD,185823584,98835.88,1.183017,2026-05-08 22:17:58.193000+00:00,buy,2026-05-08T23:14:50.677014+00:00,match,116924.52624996
coinbase,BTC-USD,185822590,97241.42,0.315786,2026-05-08 22:17:58.463000+00:00,buy,2026-05-08T23:14:50.673858+00:00,match,30707.47905612
coinbase,BTC-USD,185823238,97397.48,0.009639,2026-05-08 22:17:59.827000+00:00,sell,2026-05-08T23:14:50.675903+00:00,match,938.81430972
coinbase,BTC-USD,185825074,93169.54,1.410566,2026-05-08 22:18:02.337000+00:00,sell,2026-05-08T23:14:50.681560+00:00,match,131421.78535964
coinbase,BTC-USD,185822706,99311.55,1.49352,2026-05-08 22:18:02.655000+00:00,sell,2026-05-08T23:14:50.674172+00:00,match,148323.786156
coinbase,BTC-USD,185823362,97095.15,2.173552,2026-05-08 22:18:03.523000+00:00,sell,2026-05-08T23:14:50.676306+00:00,match,211041.35747279998
coinbase,BTC-USD,185822760,99399.57,0.43148,2026-05-08 22:18:04.509000+00:00,sell,2026-05-08T23:14:50.674315+00:00,match,42888.9264636
coinbase,BTC-USD,185822716,99696.9,1.80268,2026-05-08 22:18:04.929000+00:00,sell,2026-05-08T23:14:50.674198+00:00,match,179721.607692
coinbase,BTC-USD,185825358,91612.93,1.573717,2026-05-08 22:18:05.109000+00:00,buy,2026-05-08T23:14:50.682429+00:00,match,144172.82536081
coinbase,BTC-USD,185822544,97231.35,1.924512,2026-05-08 22:18:05.241000+00:00,buy,2026-05-08T23:14:50.673732+00:00,match,187122.89985120003
coinbase,BTC-USD,185824390,97174.85,1.079929,2026-05-08 22:18:06.495000+00:00,sell,2026-05-08T23:14:50.679474+00:00,match,104941.93858565
coinbase,BTC-USD,185823878,99156.09,1.707222,2026-05-08 22:18:07.117000+00:00,buy,2026-05-08T23:14:50.677910+00:00,match,169281.45828197998
coinbase,BTC-USD,185822978,99145.72,0.553263,2026-05-08 22:18:07.641000+00:00,buy,2026-05-08T23:14:50.675005+00:00,match,54853.65848435999
coinbase,BTC-USD,185825012,93832.63,1.138095,2026-05-08 22:18:08.273000+00:00,sell,2026-05-08T23:14:50.681363+00:00,match,106790.44703985001
coinbase,BTC-USD,185822632,98098.76,0.690691,2026-05-08 22:18:08.453000+00:00,sell,2026-05-08T23:14:50.673972+00:00,match,67755.93064316
coinbase,BTC-USD,185822864,99628.98,1.802849,2026-05-08 22:18:08.649000+00:00,buy,2026-05-08T23:14:50.674613+00:00,match,179616.00696402
coinbase,BTC-USD,185826272,92669.87,1.513179,2026-05-08 22:18:11.393000+00:00,buy,2026-05-08T23:14:50.685238+00:00,match,140226.10121673
coinbase,BTC-USD,185822582,97255.3,0.922614,2026-05-08 22:18:11.783000+00:00,sell,2026-05-08T23:14:50.673836+00:00,match,89729.1013542
coinbase,BTC-USD,185822638,98137.07,0.583983,2026-05-08 22:18:12.039000+00:00,buy,2026-05-08T23:14:50.673987+00:00,match,57310.380549810005
coinbase,BTC-USD,185822654,98505.76,0.197513,2026-05-08 22:18:12.259000+00:00,buy,2026-05-08T23:14:50.674032+00:00,match,19456.16817488
coinbase,BTC-USD,185824296,98217.21,0.400152,2026-05-08 22:18:12.261000+00:00,sell,2026-05-08T23:14:50.679188+00:00,match,39301.81301592
coinbase,BTC-USD,185824340,98140.68,0.813294,2026-05-08 22:18:13.113000+00:00,buy,2026-05-08T23:14:50.679318+00:00,match,79817.22619991998
coinbase,BTC-USD,185823236,97527.83,0.743572,2026-05-08 22:18:13.377000+00:00,buy,2026-05-08T23:14:50.675897+00:00,match,72518.96360876001
coinbase,BTC-USD,185824402,97198.64,2.343968,2026-05-08 22:18:15.643000+00:00,sell,2026-05-08T23:14:50.679511+00:00,match,227830.50180352
coinbase,BTC-USD,185826078,92510.35,0.698749,2026-05-08 22:18:15.969000+00:00,buy,2026-05-08T23:14:50.684616+00:00,match,64641.51455215
coinbase,BTC-USD,185823916,99133.3,0.140231,2026-05-08 22:18:16.721000+00:00,sell,2026-05-08T23:14:50.678025+00:00,match,13901.561792299999
coinbase,BTC-USD,185825318,92280.32,0.447596,2026-05-08 22:18:16.999000+00:00,buy,2026-05-08T23:14:50.682322+00:00,match,41304.302110720004
coinbase,BTC-USD,185823750,99140.21,0.447249,2026-05-08 22:18:18.063000+00:00,sell,2026-05-08T23:14:50.677516+00:00,match,44340.359782290005
coinbase,BTC-USD,185822660,98522.48,0.498123,2026-05-08 22:18:18.249000+00:00,sell,2026-05-08T23:14:50.674048+00:00,match,49076.31330504
coinbase,BTC-USD,185823136,98271.17,2.311577,2026-05-08 22:18:18.461000+00:00,sell,2026-05-08T23:14:50.675563+00:00,match,227161.37633509003
coinbase,BTC-USD,185824534,95778.24,0.721209,2026-05-08 22:18:18.629000+00:00,buy,2026-05-08T23:14:50.679917+00:00,match,69076.12869216
coinbase,BTC-USD,185822858,99433.01,1.210679,2026-05-08 22:18:18.955000+00:00,sell,2026-05-08T23:14:50.674592+00:00,match,120381.45711379
coinbase,BTC-USD,185826200,93478.92,0.932622,2026-05-08 22:18:19.013000+00:00,buy,2026-05-08T23:14:50.685014+00:00,match,87180.49732823999
coinbase,BTC-USD,185823650,99606.19,1.985645,2026-05-08 22:18:19.895000+00:00,sell,2026-05-08T23:14:50.677210+00:00,match,197782.53314255
coinbase,BTC-USD,185824010,98545.63,1.829128,2026-05-08 22:18:21.609000+00:00,buy,2026-05-08T23:14:50.678310+00:00,match,180252.57111064
coinbase,BTC-USD,185822722,99694.63,0.683249,2026-05-08 22:18:22.093000+00:00,sell,2026-05-08T23:14:50.674214+00:00,match,68116.25625287001
coinbase,BTC-USD,185824266,97522.33,2.236154,2026-05-08 22:18:23.883000+00:00,buy,2026-05-08T23:14:50.679095+00:00,match,218074.94831882
coinbase,BTC-USD,185823118,98787.58,0.251253,2026-05-08 22:18:23.885000+00:00,sell,2026-05-08T23:14:50.675504+00:00,match,24820.67583774
coinbase,BTC-USD,185824474,96775.94,1.508449,2026-05-08 22:18:25.121000+00:00,buy,2026-05-08T23:14:50.679727+00:00,match,145981.56991706
coinbase,BTC-USD,185823338,96918.63,0.031972,2026-05-08 22:18:25.505000+00:00,buy,2026-05-08T23:14:50.676235+00:00,match,3098.68243836
coinbase,BTC-USD,185822678,99151.91,2.056061,2026-05-08 22:18:26.133000+00:00,buy,2026-05-08T23:14:50.674097+00:00,match,203862.37522651002
coinbase,BTC-USD,185823150,98095.03,1.428883,2026-05-08 22:18:27.645000+00:00,buy,2026-05-08T23:14:50.675609+00:00,match,140166.32075148998
coinbase,BTC-USD,185823260,97596.84,1.406753,2026-05-08 22:18:27.761000+00:00,sell,2026-05-08T23:14:50.675978+00:00,match,137294.64746051998
coinbase,BTC-USD,185822570,97071.39,1.834515,2026-05-08 22:18:29.029000+00:00,sell,2026-05-08T23:14:50.673804+00:00,match,178078.92102585
coinbase,BTC-USD,185822642,98389.87,2.185489,2026-05-08 22:18:29.403000+00:00,buy,2026-05-08T23:14:50.674000+00:00,match,215029.97859642998
coinbase,BTC-USD,185822560,97095.22,0.54499,2026-05-08 22:18:30.009000+00:00,sell,2026-05-08T23:14:50.673776+00:00,match,52915.9239478
coinbase,BTC-USD,185823640,99201.3,0.597043,2026-05-08 22:18:30.485000+00:00,sell,2026-05-08T23:14:50.677183+00:00,match,59227.4417559
coinbase,BTC-USD,185825016,93732.23,0.113037,2026-05-08 22:18:32.013000+00:00,sell,2026-05-08T23:14:50.681376+00:00,match,10595.210082509999
coinbase,BTC-USD,185822630,97991.74,1.206301,2026-05-08 22:18:32.379000+00:00,buy,2026-05-08T23:14:50.673966+00:00,match,118207.53395374001
coinbase,BTC-USD,185822846,99382.58,2.336851,2026-05-08 22:18:32.447000+00:00,sell,2026-05-08T23:14:50.674554+00:00,match,232242.28145557997
coinbase,BTC-USD,185822726,99518.37,0.925196,2026-05-08 22:18:34.869000+00:00,buy,2026-05-08T23:14:50.674224+00:00,match,92073.99785052
coinbase,BTC-USD,185823172,97485.33,0.662593,2026-05-08 22:18:34.873000+00:00,buy,2026-05-08T23:14:50.675685+00:00,match,64593.09726069
coinbase,BTC-USD,185822622,97698.4,0.904512,2026-05-08 22:18:35.373000+00:00,sell,2026-05-08T23:14:50.673943+00:00,match,88369.3751808
coinbase,BTC-USD,185825928,92622.85,1.45689,2026-05-08 22:18:35.697000+00:00,sell,2026-05-08T23:14:50.684174+00:00,match,134941.30393650001
coinbase,BTC-USD,185824056,97878.85,1.893359,2026-05-08 22:18:35.901000+00:00,buy,2026-05-08T23:14:50.678440+00:00,match,185319.80155715
coinbase,BTC-USD,185822738,99455.37,2.302914,2026-05-08 22:18:35.939000+00:00,sell,2026-05-08T23:14:50.674257+00:00,match,229037.16394817998
coinbase,BTC-USD,185823114,98928.0,2.033438,2026-05-08 22:18:36.717000+00:00,buy,2026-05-08T23:14:50.675491+00:00,match,201163.95446399998
coinbase,BTC-USD,185824058,97869.77,2.271332,2026-05-08 22:18:37.821000+00:00,buy,2026-05-08T23:14:50.678445+00:00,match,222294.74043364002
coinbase,BTC-USD,185822752,99389.44,1.105576,2026-05-08 22:18:38.473000+00:00,sell,2026-05-08T23:14:50.674294+00:00,match,109882.57951744
coinbase,BTC-USD,185825930,92594.28,0.380724,2026-05-08 22:18:39.343000+00:00,sell,2026-05-08T23:14:50.684180+00:00,match,35252.86465872
coinbase,BTC-USD,185822620,97790.05,1.010497,2026-05-08 22:18:40.097000+00:00,buy,2026-05-08T23:14:50.673938+00:00,match,98816.55215485
coinbase,BTC-USD,185822828,98984.97,1.623937,2026-05-08 22:18:44.049000+00:00,buy,2026-05-08T23:14:50.674499+00:00,match,160745.35522689
coinbase,BTC-USD,185822740,99340.55,0.052239,2026-05-08 22:18:45.193000+00:00,buy,2026-05-08T23:14:50.674262+00:00,match,5189.45099145
coinbase,BTC-USD,185826946,95720.82,1.435945,2026-05-08 22:18:46.441000+00:00,buy,2026-05-08T23:14:50.687359+00:00,match,137449.83287490002
coinbase,BTC-USD,185824468,96522.05,1.418987,2026-05-08 22:18:47.113000+00:00,buy,2026-05-08T23:14:50.679708+00:00,match,136963.53416335
coinbase,BTC-USD,185823546,97848.01,0.266813,2026-05-08 22:18:48.813000+00:00,sell,2026-05-08T23:14:50.676887+00:00,match,26107.12109213
coinbase,BTC-USD,185823340,96999.91,0.187713,2026-05-08 22:18:49.169000+00:00,sell,2026-05-08T23:14:50.676241+00:00,match,18208.14410583
coinbase,BTC-USD,185824846,94472.2,1.937673,2026-05-08 22:18:49.205000+00:00,sell,2026-05-08T23:14:50.680864+00:00,match,183056.2311906
coinbase,BTC-USD,185826794,95131.95,2.39107,2026-05-08 22:18:51.683000+00:00,sell,2026-05-08T23:14:50.686879+00:00,match,227467.1516865
coinbase,BTC-USD,185826886,95366.61,0.439405,2026-05-08 22:18:52.269000+00:00,buy,2026-05-08T23:14:50.687164+00:00,match,41904.56526705
coinbase,BTC-USD,185822618,97652.31,2.362989,2026-05-08 22:18:52.929000+00:00,buy,2026-05-08T23:14:50.673932+00:00,match,230751.33435458998
coinbase,BTC-USD,185825832,92109.33,2.31637,2026-05-08 22:18:53.493000+00:00,buy,2026-05-08T23:14:50.683797+00:00,match,213359.28873210002
coinbase,BTC-USD,185822984,98905.72,1.366411,2026-05-08 22:18:54.345000+00:00,buy,2026-05-08T23:14:50.675026+00:00,match,135145.86377092
coinbase,BTC-USD,185822830,99107.77,0.294491,2026-05-08 22:18:54.367000+00:00,sell,2026-05-08T23:14:50.674504+00:00,match,29186.34629507
coinbase,BTC-USD,185823574,98624.12,1.117381,2026-05-08 22:18:54.693000+00:00,sell,2026-05-08T23:14:50.676980+00:00,match,110200.71782971999
coinbase,BTC-USD,185826318,92554.61,1.739703,2026-05-08 22:18:56.751000+00:00,sell,2026-05-08T23:14:50.685382+00:00,match,161017.53268083
coinbase,BTC-USD,185823828,98721.26,1.612508,2026-05-08 22:18:58.473000+00:00,buy,2026-05-08T23:14:50.677759+00:00,match,159188.82152008
coinbase,BTC-USD,185823952,99000.7,1.462772,2026-05-08 22:18:58.613000+00:00,sell,2026-05-08T23:14:50.678127+00:00,match,144815.4519404
coinbase,BTC-USD,185823216,97698.5,1.721277,2026-05-08 22:18:59.913000+00:00,buy,2026-05-08T23:14:50.675831+00:00,match,168166.18098449998
coinbase,BTC-USD,185824506,96168.12,0.444933,2026-05-08 22:19:01.953000+00:00,buy,2026-05-08T23:14:50.679822+00:00,match,42788.37013596
coinbase,BTC-USD,185822614,97758.98,0.453805,2026-05-08 22:19:02.769000+00:00,sell,2026-05-08T23:14:50.673922+00:00,match,44363.5139189
coinbase,BTC-USD,185823602,98806.84,0.551559,2026-05-08 22:19:02.953000+00:00,sell,2026-05-08T23:14:50.677071+00:00,match,54497.80186356
coinbase,BTC-USD,185823526,97870.91,2.439117,2026-05-08 22:19:03.551000+00:00,sell,2026-05-08T23:14:50.676821+00:00,match,238718.60038647
coinbase,BTC-USD,185823860,99103.88,1.409309,2026-05-08 22:19:04.073000+00:00,sell,2026-05-08T23:14:50.677858+00:00,match,139667.99001892
coinbase,BTC-USD,185826000,93044.76,1.026577,2026-05-08 22:19:05.421000+00:00,buy,2026-05-08T23:14:50.684383+00:00,match,95517.61058652001
coinbase,BTC-USD,185826660,94831.38,2.058141,2026-05-08 22:19:05.553000+00:00,sell,2026-05-08T23:14:50.686462+00:00,match,195176.35126458
coinbase,BTC-USD,185822604,97512.21,2.309785,2026-05-08 22:19:06.033000+00:00,buy,2026-05-08T23:14:50.673895+00:00,match,225232.23997485003
coinbase,BTC-USD,185826602,94638.74,0.1732,2026-05-08 22:19:06.263000+00:00,sell,2026-05-08T23:14:50.686292+00:00,match,16391.429768
coinbase,BTC-USD,185823894,99487.54,0.831704,2026-05-08 22:19:07.059000+00:00,sell,2026-05-08T23:14:50.677955+00:00,match,82744.18496816
coinbase,BTC-USD,185823178,97335.27,0.254858,2026-05-08 22:19:08.049000+00:00,buy,2026-05-08T23:14:50.675708+00:00,match,24806.67224166
coinbase,BTC-USD,185823014,99594.88,0.93863,2026-05-08 22:19:09.533000+00:00,sell,2026-05-08T23:14:50.675123+00:00,match,93482.7422144
coinbase,BTC-USD,185824836,94614.78,2.116539,2026-05-08 22:19:10.041000+00:00,buy,2026-05-08T23:14:50.680838+00:00,match,200255.87184642
coinbase,BTC-USD,185826598,94509.76,2.331443,2026-05-08 22:19:10.205000+00:00,buy,2026-05-08T23:14:50.686279+00:00,match,220344.11838368
coinbase,BTC-USD,185823350,96857.47,1.992294,2026-05-08 22:19:14.251000+00:00,buy,2026-05-08T23:14:50.676270+00:00,match,192968.55633618002
coinbase,BTC-USD,185822588,97183.86,0.755739,2026-05-08 22:19:14.673000+00:00,buy,2026-05-08T23:14:50.673852+00:00,match,73445.63317254001
coinbase,BTC-USD,185825842,92435.49,0.024212,2026-05-08 22:19:14.783000+00:00,sell,2026-05-08T23:14:50.683826+00:00,match,2238.0480838800004
coinbase,BTC-USD,185822594,97221.64,1.442595,2026-05-08 22:19:15.483000+00:00,buy,2026-05-08T23:14:50.673868+00:00,match,140251.4517558
coinbase,BTC-USD,185825064,93242.11,0.259107,2026-05-08 22:19:15.873000+00:00,sell,2026-05-08T23:14:50.681527+00:00,match,24159.683395769996
coinbase,BTC-USD,185826024,92413.03,0.150079,2026-05-08 22:19:17.961000+00:00,buy,2026-05-08T23:14:50.684446+00:00,match,13869.255129369998
coinbase,BTC-USD,185823174,97401.99,2.141448,2026-05-08 22:19:19.659000+00:00,buy,2026-05-08T23:14:50.675694+00:00,match,208581.29668152
coinbase,BTC-USD,185824320,98352.79,0.871687,2026-05-08 22:19:19.701000+00:00,sell,2026-05-08T23:14:50.679260+00:00,match,85732.84845672999
coinbase,BTC-USD,185822946,99094.37,1.819673,2026-05-08 22:19:20.877000+00:00,buy,2026-05-08T23:14:50.674876+00:00,match,180319.34954101001
coinbase,BTC-USD,185823144,98173.65,0.417287,2026-05-08 22:19:22.977000+00:00,sell,2026-05-08T23:14:50.675590+00:00,match,40966.58788755
coinbase,BTC-USD,185824160,98113.3,0.068474,2026-05-08 22:19:23.361000+00:00,buy,2026-05-08T23:14:50.678758+00:00,match,6718.2101041999995
coinbase,BTC-USD,185822924,99332.31,0.898944,2026-05-08 22:19:23.569000+00:00,buy,2026-05-08T23:14:50.674816+00:00,match,89294.18408064
coinbase,BTC-USD,185825958,92984.14,1.031119,2026-05-08 22:19:23.715000+00:00,buy,2026-05-08T23:14:50.684263+00:00,match,95877.71345265998
coinbase,BTC-USD,185822634,98165.28,2.093706,2026-05-08 22:19:25.287000+00:00,sell,2026-05-08T23:14:50.673977+00:00,match,205529.23572768
coinbase,BTC-USD,185822754,99378.03,0.094114,2026-05-08 22:19:25.983000+00:00,sell,2026-05-08T23:14:50.674299+00:00,match,9352.863915420001
coinbase,BTC-USD,185823594,98814.68,0.567898,2026-05-08 22:19:26.079000+00:00,sell,2026-05-08T23:14:50.677046+00:00,match,56116.65914264
coinbase,BTC-USD,185823726,99123.87,0.065309,2026-05-08 22:19:29.241000+00:00,sell,2026-05-08T23:14:50.677448+00:00,match,6473.680825830001
coinbase,BTC-USD,185823516,98073.84,2.373118,2026-05-08 22:19:32.193000+00:00,buy,2026-05-08T23:14:50.676788+00:00,match,232740.79503311997
coinbase,BTC-USD,185823626,98912.13,0.387564,2026-05-08 22:19:33.535000+00:00,buy,2026-05-08T23:14:50.677146+00:00,match,38334.78075132
coinbase,BTC-USD,185823312,97151.17,1.949403,2026-05-08 22:19:34.173000+00:00,sell,2026-05-08T23:14:50.676143+00:00,match,189386.78225150998
coinbase,BTC-USD,185824144,98058.65,2.157264,2026-05-08 22:19:34.721000+00:00,sell,2026-05-08T23:14:50.678711+00:00,match,211538.3955336
